"","SOURCE_TRACTID","NEIGHBOR_TRACTID"
"985","39017011130","39095008100"
"986","39017011130","39113003404"
"987","39017011131","39035123601"
"988","39017011131","39035123602"
"989","39017011131","39035135106"
"990","39017011131","39035136103"
"991","39017011131","39035140701"
"992","39017011131","39095008100"
"993","39017011200","39035123700"
"994","39017011200","39035132301"
"995","39017011200","39035135103"
"996","39017011200","39035196300"
"997","39017011200","39113003000"
"998","39017011300","39035123700"
"999","39017011300","39035151300"
"1000","39017011300","39035196200"
"1001","39017011300","39035196400"
"1002","39017011300","39035196500"
"1003","39017011300","39035980100"
"1004","39017011800","39035131103"
"1005","39017011800","39035140800"
"1006","39017011800","39035196400"
"1007","39017011800","39035196500"
"1008","39017012100","39017011118"
"1009","39017012100","39035140800"
"1010","39017012100","39035990000"
"1011","39017012100","39151714400"
"1012","39017012200","39035120400"
"1013","39017012200","39035140800"
"1014","39017012200","39035151200"
"1015","39017012200","39035981100"
"1016","39017012200","39037500100"
"1017","39017012200","39037510100"
"1018","39017012200","39037520100"
"1019","39017012200","39151714400"
"1020","39017012300","39035120200"
"1021","39017012300","39035120400"
"1022","39017012300","39035990000"
"1023","39017012300","39037520100"
"1024","39017012400","39035119800"
"1025","39017012400","39035120200"
"1026","39017012400","39035990000"
"1027","39017012400","39037510100"
"1028","39017012400","39113003500"
"1029","39017012400","39113010200"
"1030","39017012400","39151714400"
"1031","39017012500","39035120200"
"1032","39017012500","39035120701"
"1033","39017012500","39035121900"
"1034","39017012500","39037520100"
"1035","39017012500","39153530108"
"1036","39017012600","39035119800"
"1037","39017012600","39035120400"
"1038","39017012600","39035120701"
"1039","39017012600","39037510100"
"1040","39017012600","39037520100"
"1041","39017012700","39035120200"
"1042","39017012700","39035120600"
"1043","39017012700","39035120701"
"1044","39017012700","39035151200"
"1045","39017012700","39035990000"
"1046","39017012700","39037510100"
"1047","39017013000","39035120500"
"1048","39017013000","39035123700"
"1049","39017013000","39035140800"
"1050","39017013000","39035151200"
"1051","39017013000","39035196500"
"1052","39017013000","39035990000"
"1053","39017013100","39035120600"
"1054","39017013100","39035123700"
"1055","39017013100","39035151200"
"1056","39017013100","39037500100"
"1057","39017013200","39035120400"
"1058","39017013200","39035120500"
"1059","39017013200","39035120701"
"1060","39017013200","39035120702"
"1061","39017013200","39035121800"
"1062","39017013200","39035123700"
"1063","39017013200","39035151200"
"1064","39017013300","39035119800"
"1065","39017013300","39035120200"
"1066","39017013300","39035120400"
"1067","39017013300","39035120600"
"1068","39017013300","39035120702"
"1069","39017013300","39035121900"
"1070","39017013400","39035120600"
"1071","39017013400","39035120701"
"1072","39017013400","39035121800"
"1073","39017013400","39035121900"
"1074","39017013500","39035120600"
"1075","39017013500","39035120702"
"1076","39017013500","39035121900"
"1077","39017013500","39035123700"
"1078","39017013600","39035119800"
"1079","39017013600","39035120701"
"1080","39017013600","39035120702"
"1081","39017013600","39035121800"
"1082","39017013600","39035123700"
"1083","39017013600","39113003000"
"1084","39017013600","39153530108"
"1085","39017013900","39035123700"
"1086","39017013900","39035196300"
"1087","39017013900","39035196500"
"1088","39017014000","39035123700"
"1089","39017014000","39035132100"
"1090","39017014000","39035140800"
"1091","39017014000","39035196300"
"1092","39017014000","39035196400"
"1093","39017014000","39035980100"
"1094","39017014000","39037500100"
"1095","39017014100","39035120500"
"1096","39017014100","39035120600"
"1097","39017014100","39035121800"
"1098","39017014100","39035121900"
"1099","39017014100","39035196200"
"1100","39017014100","39035196300"
"1101","39017014100","39035196500"
"1102","39017014100","39035980100"
"1103","39017014100","39037500100"
"1104","39017014100","39113003000"
"1105","39017014300","39017011118"
"1106","39017014300","39017012200"
"1107","39017014300","39035131103"
"1108","39017014300","39035132100"
"1109","39017014300","39035196500"
"1110","39017014300","39035981100"
"1111","39017014300","39035990000"
"1112","39017014300","39037500100"
"1113","39017014400","39035120400"
"1114","39017014400","39035120500"
"1115","39017014400","39035120600"
"1116","39017014400","39035990000"
"1117","39017014400","39037500100"
"1118","39017014600","39035189109"
"1119","39017014600","39035189112"
"1120","39017014600","39035190502"
"1121","39017014600","39035190503"
"1122","39017014600","39035194300"
"1123","39017014600","39035194500"
"1124","39017014600","39035194900"
"1125","39017014600","39035196000"
"1126","39017014700","39035140702"
"1127","39017014700","39035194500"
"1128","39017014700","39035194800"
"1129","39017014700","39035194900"
"1130","39017014800","39035194800"
"1131","39017014800","39035194900"
"1132","39017014800","39035195800"
"1133","39017014800","39035196100"
"1134","39017014900","39035179102"
"1135","39017014900","39035189111"
"1136","39017014900","39035190502"
"1137","39017014900","39035195800"
"1138","39017014900","39035196100"
"1139","39017015000","39035123501"
"1140","39017015000","39035131104"
"1141","39017015000","39035189110"
"1142","39017015000","39035189111"
"1143","39017015000","39035194800"
"1144","39017015000","39035195700"
"1145","39017015000","39035195800"
"1146","39017015000","39035195900"
"1147","39017015100","39035131103"
"1148","39017015100","39035132100"
"1149","39017015100","39035151300"
"1150","39017015100","39035189110"
"1151","39017015100","39035189112"
"1152","39017015100","39035196300"
"1153","39017015100","39035196500"
"1154","39019720100","39023000200"
"1155","39019720100","39023000400"
"1156","39019720100","39093094100"
"1157","39019720100","39093095100"
"1158","39019720100","39093096100"
"1159","39019720100","39093097100"
"1160","39019720100","39093097300"
"1161","39019720200","39023000200"
"1162","39019720200","39031961300"
"1163","39019720200","39093093100"
"1164","39019720200","39093095100"
"1165","39019720300","39025041702"
"1166","39019720300","39035114300"
"1167","39019720300","39093093100"
"1168","39019720300","39093094100"
"1169","39019720300","39093096100"
"1170","39019720400","39035114300"
"1171","39019720400","39035161000"
"1172","39019720400","39093093100"
"1173","39019720400","39093095100"
"1174","39019720400","39093097100"
"1175","39019720400","39093097400"
"1176","39019720500","39093093100"
"1177","39019720500","39093096100"
"1178","39019720500","39093097300"
"1179","39019720500","39093097400"
"1180","39019720600","39023000400"
"1181","39019720600","39035175202"
"1182","39019720600","39035178102"
"1183","39019720600","39093093100"
"1184","39019720600","39093097100"
"1185","39019720600","39093097400"
"1186","39019720600","39117965200"
"1187","39019720600","39117965500"
"1188","39019720700","39035161000"
"1189","39019720700","39035161500"
"1190","39019720700","39093096100"
"1191","39019720700","39093097100"
"1192","39019720700","39093097300"
"1193","39019720700","39117965200"
"1194","39021010100","39035105700"
"1195","39021010100","39035152701"
"1196","39021010100","39035152703"
"1197","39021010100","39035153103"
"1198","39021010200","39017012500"
"1199","39021010200","39035105500"
"1200","39021010200","39035153103"
"1201","39021010200","39035153104"
"1202","39021010200","39035180104"
"1203","39021010200","39131952500"
"1204","39021010400","39035152301"
"1205","39021010400","39035152302"
"1206","39021010400","39035152703"
"1207","39021010400","39035153103"
"1208","39021010400","39035153104"
"1209","39021010500","39035152202"
"1210","39021010500","39035152301"
"1211","39021010500","39035152703"
"1212","39021010500","39035153103"
"1213","39021010600","39035152202"
"1214","39021010600","39035152302"
"1215","39021010600","39035152703"
"1216","39021011001","39035152102"
"1217","39021011001","39035152202"
"1218","39021011001","39035152703"
"1219","39021011001","39035153103"
"1220","39021011001","39131952500"
"1221","39021011001","39131952600"
"1222","39021011501","39035105500"
"1223","39021011501","39035105700"
"1224","39021011501","39035108201"
"1225","39021011501","39035152102"
"1226","39021011501","39035152201"
"1227","39021011501","39035152202"
"1228","39021011501","39035152302"
"1229","39021011501","39035152703"
"1230","39021011501","39035153104"
"1231","39021011504","39035152201"
"1232","39021011504","39035152202"
"1233","39021011504","39035152301"
"1234","39021011504","39035152302"
"1235","39021011504","39035152701"
"1236","39021011504","39035152702"
"1237","39021011504","39035153103"
"1238","39021011504","39035153104"
"1239","39021011504","39131952600"
"1240","39021011504","39133600602"
"1241","39021011504","39139002400"
"1242","39021011505","39035152701"
"1243","39021011505","39035152703"
"1244","39021011505","39041011411"
"1245","39021011505","39041011412"
"1246","39021011505","39041012400"
"1247","39021011505","39067975700"
"1248","39021011505","39139002400"
"1249","39021011506","39035105700"
"1250","39021011506","39035152201"
"1251","39021011506","39035152702"
"1252","39021011506","39035152703"
"1253","39021011506","39067975700"
"1254","39021011506","39095005703"
"1255","39023000200","39123051000"
"1256","39023000200","39123051100"
"1257","39023000200","39123051200"
"1258","39023000200","39137030100"
"1259","39023000200","39139002900"
"1260","39023000300","39131952400"
"1261","39023000300","39133600103"
"1262","39023000300","39133600301"
"1263","39023000300","39135460100"
"1264","39023000300","39137030100"
"1265","39023000400","39123051000"
"1266","39023000400","39133600103"
"1267","39023000400","39135450100"
"1268","39023000400","39137030100"
"1269","39023000400","39139002500"
"1270","39023000400","39139002600"
"1271","39023000500","39131952400"
"1272","39023000500","39133600200"
"1273","39023000500","39135450100"
"1274","39023000500","39137030100"
"1275","39023000500","39139002700"
"1276","39023000500","39139003100"
"1277","39023000600","39135480100"
"1278","39023000600","39137030100"
"1279","39023000600","39139002600"
"1280","39023000600","39139003001"
"1281","39023000600","39139003100"
"1282","39023000700","39131952200"
"1283","39023000700","39133600200"
"1284","39023000700","39135480100"
"1285","39023000700","39137030100"
"1286","39023000901","39133600301"
"1287","39023000901","39133600401"
"1288","39023000901","39137030100"
"1289","39023000901","39139002900"
"1290","39023000902","39123050900"
"1291","39023000902","39123051100"
"1292","39023000902","39123051200"
"1293","39023000902","39125960100"
"1294","39023000902","39133600301"
"1295","39023000902","39133600401"
"1296","39023001000","39125960100"
"1297","39023001000","39133600102"
"1298","39023001000","39133600401"
"1299","39023001000","39139002900"
"1300","39023001101","39125960100"
"1301","39023001101","39133600301"
"1302","39023001101","39135460100"
"1303","39023001101","39139002900"
"1304","39023001102","39123050900"
"1305","39023001102","39123051200"
"1306","39023001102","39133600102"
"1307","39023001102","39135460100"
"1308","39023001102","39139002900"
"1309","39023001200","39123051000"
"1310","39023001200","39123051200"
"1311","39023001200","39125960100"
"1312","39023001200","39133600102"
"1313","39023001200","39133600103"
"1314","39023001300","39123051000"
"1315","39023001300","39131952400"
"1316","39023001300","39133600102"
"1317","39023001300","39135460100"
