"Geography","fips_county","fips_tract","Population","White","Black","Asian","NHPI","AIAN","Two or More Races","Other","district"
"39153530902","153","530902",6216,5941,120,51,5,20,70,9,1
"39153530903","153","530903",5077,4899,55,42,5,5,54,17,1
"39153531001","153","531001",3704,3609,8,13,0,5,65,4,1
"39153531002","153","531002",5622,5407,56,26,0,10,96,27,1
"39153531101","153","531101",3122,2998,34,10,0,4,72,4,4
"39153531102","153","531102",4287,4146,57,39,0,5,37,3,4
"39153531103","153","531103",3044,2839,98,42,0,11,37,17,4
"39153531401","153","531401",7559,7213,104,109,0,12,97,24,3
"39153531405","153","531405",4195,3857,133,134,0,12,49,10,3
"39153531500","153","531500",8224,7921,106,66,0,19,93,19,4
"39153531601","153","531601",4304,4218,12,24,3,8,28,11,4
"39153531602","153","531602",3114,3038,28,10,0,6,29,3,4
"39153531701","153","531701",3852,3759,34,8,0,7,36,8,4
"39153531702","153","531702",4308,4201,17,19,0,3,63,5,4
"39153531801","153","531801",5254,5018,99,38,2,15,75,7,4
"39153531802","153","531802",4529,4263,120,67,2,12,60,5,4
"39153532001","153","532001",3813,3701,22,25,8,8,43,6,4
"39153532003","153","532003",4399,4291,41,25,0,4,35,3,1
"39153532004","153","532004",3874,3637,145,41,0,8,41,2,1
"39153532202","153","532202",6468,5269,784,248,0,3,127,37,1
"39153532301","153","532301",5605,5278,85,142,2,5,80,13,1
"39153532302","153","532302",5783,5379,146,173,2,2,74,7,1
"39153532501","153","532501",3216,3078,35,54,0,3,38,8,2
"39153532502","153","532502",2949,2827,30,55,0,3,33,1,1
"39153532600","153","532600",2764,2669,36,23,0,3,33,0,2
"39153532701","153","532701",6891,5293,1050,359,1,6,139,43,2
"39153532702","153","532702",3677,3149,214,194,0,9,85,26,2
"39153532703","153","532703",5839,5151,434,160,0,5,66,23,2
"39153532705","153","532705",7151,6392,481,175,1,6,72,24,2
"39153532706","153","532706",3796,3564,152,31,0,0,39,10,2
"39153532708","153","532708",5453,4771,441,152,0,4,66,19,2
"39153532901","153","532901",1501,1449,7,19,1,2,22,1,1
"39153532902","153","532902",8193,7249,585,117,1,11,185,45,1
"39153532999","153","532999",5721,5422,120,72,7,8,82,10,3
"39153533000","153","533000",1688,1642,10,13,0,4,13,6,4
"39153533101","153","533101",4572,4321,52,128,1,2,63,5,2
"39153533102","153","533102",2619,2422,30,118,0,4,30,15,2
"39153533200","153","533200",5815,5380,74,268,0,7,74,12,2
"39153533400","153","533400",6061,4579,1144,147,3,16,139,33,1
"39153533501","153","533501",8186,6499,500,986,0,7,145,49,1
"39153533502","153","533502",3734,3465,139,84,0,4,30,12,1
"39153534000","153","534000",6495,5982,77,338,2,5,71,20,2
"39153534100","153","534100",2761,2539,49,114,1,2,51,5,2
"39155920300","155","920300",2820,2471,208,11,0,2,109,19,8
"39155920400","155","920400",2569,1987,454,4,0,5,108,11,8
"39155920500","155","920500",956,417,495,1,0,0,40,3,8
"39155920600","155","920600",3745,1132,2395,8,3,7,170,30,8
"39155920700","155","920700",4839,2546,2107,5,2,17,134,28,8
"39155920800","155","920800",2399,1854,440,7,0,15,75,8,8
"39155920900","155","920900",3443,1912,1368,7,0,6,119,31,8
"39155921000","155","921000",5455,3714,1475,42,0,17,150,57,8
"39155921100","155","921100",3930,3050,708,17,0,6,133,16,8
"39155921200","155","921200",2135,1617,373,5,0,4,120,16,8
"39155921300","155","921300",2456,2230,150,19,0,4,37,16,8
"39155921400","155","921400",3324,3105,149,29,0,2,28,11,8
"39155921500","155","921500",5669,5122,360,25,0,11,109,42,8
"39155921600","155","921600",4248,2979,1104,14,1,4,129,17,8
"39155930101","155","930101",3034,2956,13,6,0,21,29,9,8
"39155930102","155","930102",2645,2608,8,3,0,2,17,7,8
"39155930200","155","930200",2743,2684,15,6,13,0,25,0,8
"39155930300","155","930300",3689,3609,22,6,0,4,43,5,8
"39155930400","155","930400",4241,4155,37,5,1,5,33,5,8
"39155930500","155","930500",6115,5990,58,6,0,9,45,7,8
"39155930600","155","930600",3717,3637,36,7,0,4,27,6,8
"39155930700","155","930700",4286,4189,37,11,0,3,41,5,8
"39155930800","155","930800",4870,4763,49,13,0,7,30,8,8
"39155930900","155","930900",7148,6938,78,38,0,15,64,15,8
"39155931000","155","931000",5964,5773,81,44,0,11,49,6,8
"39155931100","155","931100",2495,2459,7,3,0,1,23,2,8
"39155931200","155","931200",3997,3898,41,14,1,3,37,3,8
"39155931300","155","931300",4264,4183,34,9,0,3,30,5,8
"39155931400","155","931400",4590,4182,261,5,0,3,123,16,8
"39155931500","155","931500",3906,3832,21,5,0,3,42,3,8
"39155931601","155","931601",4603,4434,70,19,5,8,57,10,8
"39155931602","155","931602",2996,2892,48,5,0,0,37,14,8
"39155931700","155","931700",2023,1818,156,2,0,0,40,7,8
"39155931900","155","931900",5982,3994,1700,58,1,15,180,34,8
"39155932000","155","932000",5997,5384,433,72,6,16,76,10,8
"39155932200","155","932200",2802,2594,147,7,0,1,46,7,8
"39155932300","155","932300",5758,5503,116,16,1,8,104,10,8
"39155932500","155","932500",3263,3175,36,7,0,5,36,4,8
"39155932600","155","932600",3722,3497,120,9,1,5,74,16,8
"39155932701","155","932701",5816,5353,223,68,0,13,141,18,8
"39155932702","155","932702",2598,2480,44,13,0,7,48,6,8
"39155932801","155","932801",3029,2801,142,21,0,6,53,6,8
"39155932802","155","932802",3647,3448,76,9,0,4,104,6,8
"39155932900","155","932900",2357,2195,74,42,1,6,26,13,8
"39155933001","155","933001",5803,5477,118,141,0,0,53,14,8
"39155933002","155","933002",4149,3850,166,57,0,16,48,12,8
"39155933100","155","933100",2601,2495,45,3,1,8,47,2,8
"39155933301","155","933301",2616,2498,42,8,0,4,54,10,8
"39155933302","155","933302",4617,4455,100,4,1,5,42,10,8
"39155933400","155","933400",3417,3251,109,12,0,5,36,4,8
"39155933500","155","933500",3903,3804,28,4,1,4,50,12,8
"39155933600","155","933600",4965,4845,41,6,0,3,61,9,8
"39155933700","155","933700",2863,2713,83,9,0,12,31,15,8
"39155933800","155","933800",2843,2157,571,10,2,11,87,5,8
"39155933900","155","933900",2250,2008,145,7,0,4,76,10,8
"39157020100","157","020100",4922,4837,10,11,15,3,23,23,3
"39157020200","157","020200",3892,3821,7,7,1,12,39,5,3
"39157020300","157","020300",3348,3294,19,13,0,3,18,1,3
"39157020400","157","020400",5697,5586,32,9,1,5,57,7,3
"39157020500","157","020500",5365,5234,31,10,0,6,64,20,3
"39157020600","157","020600",5079,4976,9,34,1,2,48,9,3
"39157020700","157","020700",6301,5818,80,20,75,49,104,155,3
"39157020800","157","020800",6128,5609,71,27,50,44,162,165,3
"39157020900","157","020900",4016,3839,40,22,2,7,65,41,3
"39157021000","157","021000",4691,4486,60,30,3,16,66,30,3
"39157021100","157","021100",2798,2528,82,13,22,26,57,70,3
"39157021200","157","021200",2899,2840,23,0,1,6,22,7,3
"39157021300","157","021300",4798,4712,8,12,0,3,42,21,3
"39157021400","157","021400",2505,2477,3,3,0,0,18,4,3
"39157021500","157","021500",7616,7459,26,39,1,6,62,23,3
"39157021600","157","021600",4434,4321,37,7,1,11,50,7,3
"39157021700","157","021700",5474,5272,68,14,0,17,81,22,4
"39157021800","157","021800",2867,2802,26,1,0,4,23,11,3
"39157021900","157","021900",2603,2559,4,0,0,3,33,4,3
"39157022001","157","022001",3620,3486,46,12,1,6,57,12,3
"39157022002","157","022002",3529,3437,37,5,1,3,43,3,3
"39159050100","159","050100",3887,3836,10,9,0,4,28,0,9
"39159050200","159","050200",4710,4600,22,15,2,12,48,11,9
"39159050301","159","050301",3885,3790,12,23,1,4,52,3,9
"39159050303","159","050303",6648,6168,99,161,11,14,157,38,16
"39159050304","159","050304",2346,2272,15,14,0,5,35,5,16
"39159050400","159","050400",9340,8192,854,109,2,29,106,48,9
"39159050500","159","050500",5278,4995,55,64,1,18,117,28,16
"39159050601","159","050601",4872,3900,94,783,2,15,64,14,16
"39159050602","159","050602",3945,3640,22,196,0,9,64,14,16
"39159050700","159","050700",7389,7194,48,54,0,9,71,13,9
"39161020100","161","020100",4286,4179,18,8,1,10,42,28,6
"39161020200","161","020200",4516,4422,9,5,0,4,47,29,6
"39161020300","161","020300",2623,2565,11,6,1,8,27,5,6
"39161020400","161","020400",2955,2911,8,3,0,3,19,11,9
"39161020500","161","020500",3128,3053,15,3,0,5,40,12,6
"39161020600","161","020600",1662,1533,57,1,0,1,46,24,6
"39161020700","161","020700",1911,1783,47,8,1,2,39,31,6
"39161020800","161","020800",4330,4134,51,18,0,5,76,46,6
"39161020900","161","020900",3333,3182,34,14,0,4,62,37,6
"39163953000","163","953000",5012,4906,16,15,1,12,58,4,14
"39163953100","163","953100",5466,5366,13,7,0,27,45,8,14
"39163953200","163","953200",2957,2885,10,1,0,11,50,0,14
"39165030101","165","030101",4390,4261,33,15,0,11,45,25,12
"39165030102","165","030102",3942,3881,17,4,0,10,22,8,12
"39165030200","165","030200",1296,1255,13,4,0,1,22,1,12
"39165030501","165","030501",3633,3473,53,42,0,4,50,11,12
"39165030503","165","030503",5517,5292,59,61,1,5,86,13,10
"39165030504","165","030504",4878,4520,146,128,0,5,60,19,10
"39165030600","165","030600",3615,3503,53,20,0,4,31,4,12
"39165030700","165","030700",6371,5876,288,68,0,7,106,26,10
"39165030800","165","030800",6751,6506,38,84,0,11,83,29,10
"39165030900","165","030900",12449,11417,231,528,5,18,202,48,10
"39165031000","165","031000",8180,7969,31,26,3,19,103,29,10
"39165031100","165","031100",3858,3759,35,12,0,4,40,8,10
"39165031200","165","031200",7832,7526,102,67,2,18,91,26,10
"39165031300","165","031300",4853,4563,122,34,1,11,89,33,10
"39165031400","165","031400",5005,4561,201,35,0,15,110,83,10
"39165031500","165","031500",5258,4789,117,28,3,12,120,189,10
"39165031600","165","031600",7791,7407,130,54,1,19,111,69,10
"39165031700","165","031700",4397,1977,2402,1,0,4,6,7,10
"39165031902","165","031902",9733,8195,381,892,8,24,148,85,10
"39165031903","165","031903",16114,13124,519,2110,4,11,256,90,10
"39165031904","165","031904",6749,5980,177,385,33,11,79,84,10
"39165032003","165","032003",7112,6644,151,156,8,12,97,44,10
"39165032004","165","032004",6229,5125,239,673,7,12,139,34,10
"39165032005","165","032005",9434,6761,544,1781,3,5,230,110,10
"39165032006","165","032006",3838,3436,89,190,0,4,64,55,10
"39165032007","165","032007",6467,5777,146,350,3,8,110,73,10
"39165032100","165","032100",5826,5484,74,145,4,14,78,27,10
"39165032201","165","032201",18574,17505,403,270,6,30,269,91,10
"39165032202","165","032202",5774,5559,69,51,1,1,71,22,10
"39165032300","165","032300",4389,4253,11,21,0,10,76,18,10
"39165032400","165","032400",4698,4604,15,15,6,2,42,14,13
"39165032501","165","032501",3560,3429,19,22,0,9,68,13,12
"39165032502","165","032502",4180,4020,32,12,0,10,80,26,12
"39167020101","167","020101",3616,3433,74,12,4,8,77,8,14
"39167020102","167","020102",2320,2199,47,12,0,7,52,3,14
"39167020200","167","020200",6942,6712,85,16,1,12,105,11,14
"39167020300","167","020300",3696,3650,8,8,0,3,24,3,14
"39167020400","167","020400",2330,2247,32,11,0,4,23,13,14
"39167020500","167","020500",2494,2243,68,123,0,5,30,25,14
"39167020800","167","020800",3778,3622,42,18,1,10,63,22,14
"39167020900","167","020900",2450,2333,26,40,1,9,30,11,14
"39167021000","167","021000",3730,3608,26,12,2,7,71,4,14
"39167021100","167","021100",4213,4092,15,29,0,20,51,6,15
"39167021200","167","021200",5777,5697,11,9,0,6,54,0,15
"39167021300","167","021300",5111,5007,14,5,1,12,70,2,14
"39167021400","167","021400",4057,3972,22,24,1,2,32,4,14
"39167021500","167","021500",1545,1513,11,2,0,2,17,0,14
"39167021600","167","021600",3707,3647,8,3,1,8,40,0,14
"39167021700","167","021700",6012,5624,175,17,2,20,163,11,14
"39169000100","169","000100",3578,3197,183,28,0,8,136,26,4
"39169000200","169","000200",3171,2965,55,94,0,2,44,11,4
"39169000300","169","000300",2615,2444,71,28,0,8,52,12,4
"39169000500","169","000500",3536,3252,107,53,0,12,81,31,4
"39169000600","169","000600",5724,5387,165,25,2,11,104,30,4
"39169000700","169","000700",6838,6408,144,131,4,6,101,44,4
"39169000800","169","000800",7029,6545,173,127,2,25,124,33,4
"39169000900","169","000900",3990,3897,22,29,1,6,32,3,4
"39169001000","169","001000",2756,2466,113,59,1,4,68,45,4
"39169001100","169","001100",1388,1318,41,11,0,0,10,8,4
"39169001200","169","001200",1371,1163,85,4,1,1,66,51,4
"39169001300","169","001300",4033,3668,196,55,1,6,91,16,4
"39169001400","169","001400",3011,2889,28,6,0,7,37,44,4
"39169001700","169","001700",7518,7465,3,6,2,5,34,3,4
"39169001800","169","001800",3872,3804,15,13,0,6,30,4,4
"39169001900","169","001900",3081,3022,6,7,2,5,30,9,4
"39169002000","169","002000",3088,3046,10,4,0,4,16,8,4
"39169002100","169","002100",2973,2913,15,6,0,1,28,10,4
"39169002200","169","002200",3826,3746,4,3,1,4,46,22,4
"39169002300","169","002300",2966,2886,17,11,0,2,42,8,4
"39169002400","169","002400",3940,3839,19,16,0,3,55,8,4
"39169002500","169","002500",2539,2477,9,3,6,5,17,22,4
"39169002901","169","002901",3473,3405,20,5,0,3,27,13,4
"39169002902","169","002902",5285,5160,18,17,0,11,61,18,4
"39169003000","169","003000",2166,2119,9,6,0,9,12,11,4
"39169003100","169","003100",2172,2112,24,4,0,2,16,14,4
"39169003200","169","003200",3753,3625,23,26,2,3,61,13,4
"39169003300","169","003300",2898,2851,12,12,0,2,16,5,4
"39169003400","169","003400",3388,3265,20,13,0,8,71,11,4
"39169003500","169","003500",3482,3410,14,16,0,4,35,3,4
"39169003700","169","003700",3810,3746,4,9,1,5,21,24,4
"39169980000","169","980000",1250,1053,87,47,0,5,51,7,4
"39171950100","171","950100",4796,4660,37,4,0,10,44,41,6
"39171950200","171","950200",4082,4025,2,3,0,9,39,4,6
"39171950300","171","950300",4465,4302,6,58,0,19,61,19,6
"39171950400","171","950400",4657,4519,21,19,0,13,44,41,6
"39171950500","171","950500",4305,3934,231,8,1,9,46,76,6
"39171950600","171","950600",4828,4521,22,44,0,11,113,117,6
"39171950700","171","950700",4119,3920,28,32,4,4,60,71,6
"39171950800","171","950800",3486,3400,6,34,1,5,20,20,6
"39171950900","171","950900",2904,2836,10,12,1,5,21,19,6
"39173020100","173","020100",5261,4963,38,58,0,29,107,66,5
"39173020200","173","020200",2967,2797,61,31,0,8,45,25,5
"39173020300","173","020300",4868,4648,60,49,0,20,57,34,6
"39173020401","173","020401",5470,5161,71,125,2,4,63,44,6
"39173020402","173","020402",5125,4694,96,191,2,18,89,35,6
"39173020500","173","020500",2295,2191,15,20,3,5,38,23,6
"39173020601","173","020601",4175,3861,59,85,3,3,60,104,6
"39173020602","173","020602",6894,6324,115,281,0,11,111,52,6
"39173020700","173","020700",6533,6022,158,171,5,11,96,70,6
"39173020800","173","020800",3741,3568,40,9,0,14,72,38,6
"39173020900","173","020900",7235,6871,80,35,4,14,137,94,5
"39173021000","173","021000",3870,3740,18,21,0,3,58,30,6
"39173021100","173","021100",4010,3852,7,10,0,2,62,77,6
"39173021200","173","021200",5555,5291,31,106,0,7,76,44,6
"39173021300","173","021300",3448,3347,13,6,0,7,44,31,6
"39173021400","173","021400",3315,3093,16,6,0,21,65,114,6
"39173021500","173","021500",2453,2328,15,6,4,5,54,41,6
"39173021600","173","021600",7395,6817,188,152,1,15,149,73,6
"39173021701","173","021701",3568,3237,146,66,1,4,69,45,6
"39173021702","173","021702",4754,4007,317,206,5,15,125,79,6
"39173021800","173","021800",5215,4316,642,57,2,11,147,40,6
"39173021901","173","021901",3614,3339,63,47,0,6,69,90,6
"39173021902","173","021902",5080,4325,459,106,1,14,83,92,6
"39173022100","173","022100",4230,4084,10,13,2,10,75,36,6
"39173022200","173","022200",2643,2364,109,21,0,1,62,86,6
"39173022300","173","022300",3964,3804,18,21,0,10,72,39,6
"39173022400","173","022400",3612,3485,20,13,0,8,46,40,6
"39173022500","173","022500",4198,3893,157,31,2,10,48,57,6
"39175938000","175","938000",4491,4425,1,9,0,7,31,18,6
"39175938100","175","938100",4527,4364,9,67,0,9,43,35,6
"39175938200","175","938200",3725,3665,4,6,0,7,37,6,6
"39175938300","175","938300",3480,3332,6,28,0,7,55,52,6
"39175938400","175","938400",3247,3060,15,17,0,4,33,118,6
"39175938500","175","938500",3145,3078,9,7,4,3,33,11,6
